Source,Target,Weight,Start,End
GHANA,INDONESIA,1,2000,2000
HONDURAS,INDONESIA,1,2000,2000
HUGARY,INDONESIA,1,2000,2000
HUNGARY,INDONESIA,1,2000,2000
INDONESIA,USA,1,2000,2000
CHINA,INDONESIA,1,2000,2000
G77,INDONESIA,1,2000,2000
INDONESIA,JAPAN,1,2000,2000
COLOMBIA,GHANA,1,2000,2000
COLOMBIA,HONDURAS,1,2000,2000
COLOMBIA,HUGARY,1,2000,2000
COLOMBIA,HUNGARY,1,2000,2000
AUSTRALIA,GHANA,1,2000,2000
AUSTRALIA,HONDURAS,1,2000,2000
BOLIVIA,GHANA,1,2000,2000
BOLIVIA,HONDURAS,2,2000,2000
BOLIVIA,HUGARY,1,2000,2000
BOLIVIA,HUNGARY,1,2000,2000
GHANA,HONDURAS,1,2000,2000
GHANA,HUGARY,1,2000,2000
GHANA,HUNGARY,1,2000,2000
GHANA,USA,1,2000,2000
CHINA,GHANA,1,2000,2000
G77,GHANA,1,2000,2000
GHANA,JAPAN,1,2000,2000
HONDURAS,HUGARY,1,2000,2000
HONDURAS,HUNGARY,1,2000,2000
HONDURAS,USA,2,2000,2000
CHINA,HONDURAS,1,2000,2000
G77,HONDURAS,1,2000,2000
HONDURAS,JAPAN,2,2000,2000
CANADA,UNITED ARAB EMIRATES (UAE),1,2000,2000
POLAND,SAUDI ARABIA,1,2000,2000
SAUDI ARABIA,UNITED ARAB EMIRATES (UAE),1,2000,2000
POLAND,RUSSIA,1,2000,2000
RUSSIA,UNITED ARAB EMIRATES (UAE),1,2000,2000
EU,UNITED ARAB EMIRATES (UAE),1,2000,2000
AUSTRALIA,UNITED ARAB EMIRATES (UAE),1,2000,2000
NEW ZEALAND,UNITED ARAB EMIRATES (UAE),1,2000,2000
POLAND,UNITED ARAB EMIRATES (UAE),1,2000,2000
UNITED ARAB EMIRATES (UAE),USA,1,2000,2000
CHINA,UNITED ARAB EMIRATES (UAE),1,2000,2000
NEW ZELAND,UNITED ARAB EMIRATES (UAE),1,2000,2000
G77,UNITED ARAB EMIRATES (UAE),1,2000,2000
JAPAN,UNITED ARAB EMIRATES (UAE),1,2000,2000
AOSIS,RUSSIA,1,2000,2000
ARGENTINA,RUSSIA,1,2000,2000
CANADA,TANZANIA,1,2000,2000
CANADA,OPEC,1,2000,2000
SAUDI ARABIA,TANZANIA,1,2000,2000
OPEC,SAUDI ARABIA,1,2000,2000
EU,TANZANIA,1,2000,2000
AUSTRALIA,TANZANIA,1,2000,2000
TANZANIA,USA,2,2000,2000
OPEC,TANZANIA,1,2000,2000
CHINA,TANZANIA,1,2000,2000
SWITZERLAND,TANZANIA,1,2000,2000
G77,TANZANIA,1,2000,2000
JAPAN,TANZANIA,2,2000,2000
EU,OPEC,1,2000,2000
AUSTRALIA,OPEC,1,2000,2000
OPEC,USA,1,2000,2000
CHINA,OPEC,1,2000,2000
OPEC,SWITZERLAND,1,2000,2000
G77,OPEC,1,2000,2000
JAPAN,OPEC,1,2000,2000
DENMARK,ICELAND,1,2000,2000
AUSTRIA,NEW ZEALAND,1,2000,2000
AUSTRIA,SENEGAL,1,2000,2000
AUSTRIA,KUWAIT,1,2000,2000
AUSTRIA,COSTA RICA,1,2000,2000
AUSTRIA,NEW ZELAND,1,2000,2000
AUSTRIA,JAPAN,1,2000,2000
AUSTRIA,GUATEMALA,1,2000,2000
AUSTRIA,BOLIVIA,1,2000,2000
AUSTRIA,HONDURAS,1,2000,2000
AUSTRIA,BUTHAN,1,2000,2000
AUSTRIA,TANZANIA,1,2000,2000
AUSTRIA,REPUBLIC OF IRELAND,1,2000,2000
AUSTRIA,GREECE,1,2000,2000
AUSTRIA,LDCs,1,2000,2000
AUSTRIA,FRANCE,1,2000,2000
AUSTRIA,SOUTH AFRICA,1,2000,2000
NEW ZEALAND,SENEGAL,1,2000,2000
KUWAIT,NEW ZEALAND,1,2000,2000
COSTA RICA,NEW ZEALAND,1,2000,2000
GUATEMALA,NEW ZEALAND,1,2000,2000
BOLIVIA,NEW ZEALAND,1,2000,2000
NETHERLANDS,NEW ZEALAND,1,2000,2000
HONDURAS,NEW ZEALAND,1,2000,2000
BUTHAN,NEW ZEALAND,1,2000,2000
NEW ZEALAND,TANZANIA,1,2000,2000
NEW ZEALAND,REPUBLIC OF IRELAND,1,2000,2000
GREECE,NEW ZEALAND,1,2000,2000
FRANCE,NEW ZEALAND,1,2000,2000
KUWAIT,SENEGAL,1,2000,2000
COSTA RICA,SENEGAL,1,2000,2000
NEW ZELAND,SENEGAL,1,2000,2000
JAPAN,SENEGAL,1,2000,2000
GUATEMALA,SENEGAL,1,2000,2000
BOLIVIA,SENEGAL,1,2000,2000
NETHERLANDS,SENEGAL,1,2000,2000
HONDURAS,SENEGAL,1,2000,2000
BUTHAN,SENEGAL,1,2000,2000
SENEGAL,TANZANIA,1,2000,2000
NORWAY,SENEGAL,1,2000,2000
REPUBLIC OF IRELAND,SENEGAL,1,2000,2000
GREECE,SENEGAL,1,2000,2000
LDCs,SENEGAL,1,2000,2000
FRANCE,SENEGAL,1,2000,2000
SENEGAL,USA,1,2000,2000
SENEGAL,SOUTH AFRICA,1,2000,2000
COSTA RICA,KUWAIT,1,2000,2000
KUWAIT,NEW ZELAND,1,2000,2000
JAPAN,KUWAIT,1,2000,2000
GUATEMALA,KUWAIT,1,2000,2000
BOLIVIA,KUWAIT,1,2000,2000
KUWAIT,NETHERLANDS,1,2000,2000
HONDURAS,KUWAIT,1,2000,2000
BUTHAN,KUWAIT,1,2000,2000
KUWAIT,TANZANIA,1,2000,2000
KUWAIT,NORWAY,1,2000,2000
KUWAIT,REPUBLIC OF IRELAND,1,2000,2000
GREECE,KUWAIT,1,2000,2000
KUWAIT,LDCs,1,2000,2000
FRANCE,KUWAIT,1,2000,2000
KUWAIT,USA,1,2000,2000
KUWAIT,SOUTH AFRICA,1,2000,2000
COSTA RICA,NEW ZELAND,1,2000,2000
COSTA RICA,GUATEMALA,1,2000,2000
COSTA RICA,NETHERLANDS,1,2000,2000
COSTA RICA,HONDURAS,1,2000,2000
BUTHAN,COSTA RICA,1,2000,2000
COSTA RICA,TANZANIA,1,2000,2000
COSTA RICA,REPUBLIC OF IRELAND,1,2000,2000
COSTA RICA,GREECE,1,2000,2000
COSTA RICA,LDCs,1,2000,2000
COSTA RICA,FRANCE,1,2000,2000
COSTA RICA,SOUTH AFRICA,1,2000,2000
GUATEMALA,NEW ZELAND,1,2000,2000
BOLIVIA,NEW ZELAND,1,2000,2000
NETHERLANDS,NEW ZELAND,1,2000,2000
HONDURAS,NEW ZELAND,1,2000,2000
BUTHAN,NEW ZELAND,1,2000,2000
NEW ZELAND,TANZANIA,1,2000,2000
NEW ZELAND,REPUBLIC OF IRELAND,1,2000,2000
GREECE,NEW ZELAND,1,2000,2000
FRANCE,NEW ZELAND,1,2000,2000
GUATEMALA,JAPAN,1,2000,2000
JAPAN,NETHERLANDS,1,2000,2000
BUTHAN,JAPAN,2,2000,2000
JAPAN,REPUBLIC OF IRELAND,1,2000,2000
GREECE,JAPAN,1,2000,2000
FRANCE,JAPAN,1,2000,2000
BOLIVIA,GUATEMALA,1,2000,2000
GUATEMALA,NETHERLANDS,1,2000,2000
GUATEMALA,HONDURAS,1,2000,2000
BUTHAN,GUATEMALA,1,2000,2000
GUATEMALA,TANZANIA,1,2000,2000
GUATEMALA,NORWAY,1,2000,2000
GUATEMALA,REPUBLIC OF IRELAND,1,2000,2000
GREECE,GUATEMALA,1,2000,2000
GUATEMALA,LDCs,1,2000,2000
FRANCE,GUATEMALA,1,2000,2000
GUATEMALA,USA,1,2000,2000
GUATEMALA,SOUTH AFRICA,1,2000,2000
BOLIVIA,NETHERLANDS,1,2000,2000
BOLIVIA,BUTHAN,1,2000,2000
BOLIVIA,TANZANIA,1,2000,2000
BOLIVIA,REPUBLIC OF IRELAND,1,2000,2000
BOLIVIA,GREECE,1,2000,2000
BOLIVIA,LDCs,1,2000,2000
BOLIVIA,FRANCE,1,2000,2000
BOLIVIA,SOUTH AFRICA,1,2000,2000
HONDURAS,NETHERLANDS,1,2000,2000
BUTHAN,NETHERLANDS,1,2000,2000
NETHERLANDS,TANZANIA,1,2000,2000
NETHERLANDS,REPUBLIC OF IRELAND,1,2000,2000
GREECE,NETHERLANDS,1,2000,2000
NETHERLANDS,SOUTH AFRICA,1,2000,2000
BUTHAN,HONDURAS,1,2000,2000
HONDURAS,TANZANIA,1,2000,2000
HONDURAS,NORWAY,1,2000,2000
HONDURAS,REPUBLIC OF IRELAND,1,2000,2000
GREECE,HONDURAS,1,2000,2000
HONDURAS,LDCs,1,2000,2000
FRANCE,HONDURAS,1,2000,2000
HONDURAS,SOUTH AFRICA,1,2000,2000
BUTHAN,TANZANIA,1,2000,2000
BUTHAN,NORWAY,2,2000,2000
BUTHAN,REPUBLIC OF IRELAND,1,2000,2000
BUTHAN,GREECE,1,2000,2000
BUTHAN,LDCs,2,2000,2000
BUTHAN,FRANCE,1,2000,2000
BUTHAN,USA,1,2000,2000
BUTHAN,SOUTH AFRICA,2,2000,2000
NORWAY,TANZANIA,1,2000,2000
REPUBLIC OF IRELAND,TANZANIA,1,2000,2000
GREECE,TANZANIA,1,2000,2000
LDCs,TANZANIA,1,2000,2000
FRANCE,TANZANIA,1,2000,2000
SOUTH AFRICA,TANZANIA,1,2000,2000
NORWAY,REPUBLIC OF IRELAND,1,2000,2000
GREECE,NORWAY,1,2000,2000
GREECE,REPUBLIC OF IRELAND,1,2000,2000
LDCs,REPUBLIC OF IRELAND,1,2000,2000
FRANCE,REPUBLIC OF IRELAND,1,2000,2000
REPUBLIC OF IRELAND,USA,1,2000,2000
REPUBLIC OF IRELAND,SOUTH AFRICA,1,2000,2000
GREECE,LDCs,1,2000,2000
FRANCE,GREECE,1,2000,2000
GREECE,USA,1,2000,2000
GREECE,SOUTH AFRICA,1,2000,2000
FRANCE,USA,2,2000,2000
FRANCE,SOUTH AFRICA,1,2000,2000
CANADA,NEPAL,1,2000,2000
BUTHAN,CANADA,1,2000,2000
CANADA,TURKEY,1,2000,2000
SAUDI ARABIA,UK,1,2000,2000
NEPAL,SAUDI ARABIA,1,2000,2000
SAUDI ARABIA,SOUTH AFRICA,1,2000,2000
SAUDI ARABIA,THAILAND,1,2000,2000
PERU,SAUDI ARABIA,1,2000,2000
BUTHAN,SAUDI ARABIA,1,2000,2000
SAUDI ARABIA,TURKEY,1,2000,2000
LDCs,UK,1,2000,2000
LDCs,NEPAL,1,2000,2000
LDCs,THAILAND,1,2000,2000
LDCs,PERU,1,2000,2000
LDCs,TURKEY,1,2000,2000
NEPAL,UK,1,2000,2000
SOUTH AFRICA,UK,1,2000,2000
THAILAND,UK,1,2000,2000
PERU,UK,1,2000,2000
MALAYSIA,UK,1,2000,2000
BUTHAN,UK,1,2000,2000
TURKEY,UK,1,2000,2000
NEPAL,NORWAY,1,2000,2000
NEPAL,SOUTH AFRICA,1,2000,2000
NEPAL,THAILAND,1,2000,2000
NEPAL,PERU,1,2000,2000
CHINA,NEPAL,1,2000,2000
MALAYSIA,NEPAL,1,2000,2000
BUTHAN,NEPAL,1,2000,2000
JAPAN,NEPAL,1,2000,2000
NEPAL,TURKEY,1,2000,2000
NORWAY,THAILAND,1,2000,2000
NORWAY,TURKEY,1,2000,2000
SOUTH AFRICA,THAILAND,1,2000,2000
PERU,SOUTH AFRICA,1,2000,2000
CHINA,SOUTH AFRICA,1,2000,2000
MALAYSIA,SOUTH AFRICA,1,2000,2000
SOUTH AFRICA,TURKEY,1,2000,2000
PERU,THAILAND,1,2000,2000
MALAYSIA,THAILAND,1,2000,2000
BUTHAN,THAILAND,1,2000,2000
THAILAND,TURKEY,1,2000,2000
BUTHAN,PERU,1,2000,2000
PERU,TURKEY,1,2000,2000
BUTHAN,CHINA,1,2000,2000
CHINA,TURKEY,1,2000,2000
BUTHAN,MALAYSIA,1,2000,2000
MALAYSIA,TURKEY,1,2000,2000
BUTHAN,TURKEY,1,2000,2000
JAPAN,TURKEY,1,2000,2000
TANZANIA,UK,1,2000,2000
BRAZIL,TANZANIA,1,2000,2000
KENYA,TANZANIA,1,2000,2000
BRAZIL,UK,1,2000,2000
KENYA,UK,1,2000,2000
BRAZIL,KENYA,1,2000,2000
ARGENTINA,SWITZERLAND,1,2000,2000
ARGENTINA,NIGERIA,1,2000,2000
UMBRELLA GROUP,UK,1,2000,2000
CHINA,UMBRELLA GROUP,1,2000,2000
G77,UMBRELLA GROUP,1,2000,2000
BURKINA FASO,UK,1,2000,2000
MOROCCO,UK,1,2000,2000
AUSTRIA,BURKINA FASO,1,2000,2000
AUSTRIA,MOROCCO,1,2000,2000
AUSTRIA,CHINA,1,2000,2000
BURKINA FASO,GERMANY,1,2000,2000
GERMANY,MOROCCO,1,2000,2000
CHINA,GERMANY,1,2000,2000
BURKINA FASO,MOROCCO,1,2000,2000
BURKINA FASO,USA,1,2000,2000
BURKINA FASO,CHINA,1,2000,2000
BURKINA FASO,SWITZERLAND,1,2000,2000
MOROCCO,USA,1,2000,2000
MOROCCO,SWITZERLAND,1,2000,2000
CANADA,UK,1,2001,2001
CANADA,SWEDEN,1,2001,2001
AUSTRALIA,CANADA,11,2001,2001
CANADA,NORWAY,4,2001,2001
CANADA,NETHERLANDS,2,2001,2001
CANADA,GERMANY,2,2001,2001
CANADA,FINLAND,1,2001,2001
CANADA,USA,6,2001,2001
CANADA,SWITZERLAND,8,2001,2001
CANADA,NEW ZELAND,5,2001,2001
CANADA,JAPAN,11,2001,2001
SWEDEN,UK,1,2001,2001
AUSTRALIA,UK,1,2001,2001
NORWAY,UK,1,2001,2001
NETHERLANDS,UK,1,2001,2001
GERMANY,UK,1,2001,2001
FINLAND,UK,1,2001,2001
UK,USA,1,2001,2001
SWITZERLAND,UK,1,2001,2001
NEW ZELAND,UK,1,2001,2001
JAPAN,UK,1,2001,2001
AUSTRALIA,SWEDEN,1,2001,2001
NORWAY,SWEDEN,1,2001,2001
NETHERLANDS,SWEDEN,1,2001,2001
GERMANY,SWEDEN,1,2001,2001
FINLAND,SWEDEN,1,2001,2001
SWEDEN,USA,2,2001,2001
SWEDEN,SWITZERLAND,2,2001,2001
NEW ZELAND,SWEDEN,1,2001,2001
JAPAN,SWEDEN,1,2001,2001
AUSTRALIA,NORWAY,4,2001,2001
AUSTRALIA,NETHERLANDS,2,2001,2001
AUSTRALIA,GERMANY,1,2001,2001
AUSTRALIA,FINLAND,1,2001,2001
AUSTRALIA,USA,5,2001,2001
AUSTRALIA,SWITZERLAND,6,2001,2001
AUSTRALIA,NEW ZELAND,5,2001,2001
AUSTRALIA,JAPAN,13,2001,2001
NETHERLANDS,NORWAY,1,2001,2001
GERMANY,NORWAY,1,2001,2001
FINLAND,NORWAY,1,2001,2001
NORWAY,USA,3,2001,2001
NORWAY,SWITZERLAND,5,2001,2001
NEW ZELAND,NORWAY,3,2001,2001
JAPAN,NORWAY,5,2001,2001
GERMANY,NETHERLANDS,3,2001,2001
FINLAND,NETHERLANDS,1,2001,2001
NETHERLANDS,USA,4,2001,2001
NETHERLANDS,SWITZERLAND,1,2001,2001
NETHERLANDS,NEW ZELAND,1,2001,2001
JAPAN,NETHERLANDS,1,2001,2001
FINLAND,GERMANY,1,2001,2001
GERMANY,USA,3,2001,2001
GERMANY,SWITZERLAND,1,2001,2001
GERMANY,NEW ZELAND,1,2001,2001
GERMANY,JAPAN,2,2001,2001
FINLAND,USA,1,2001,2001
FINLAND,SWITZERLAND,1,2001,2001
FINLAND,NEW ZELAND,1,2001,2001
FINLAND,JAPAN,1,2001,2001
SWITZERLAND,USA,5,2001,2001
NEW ZELAND,USA,3,2001,2001
JAPAN,USA,4,2001,2001
NEW ZELAND,SWITZERLAND,4,2001,2001
JAPAN,SWITZERLAND,6,2001,2001
JAPAN,NEW ZELAND,5,2001,2001
ARGENTINA,LDCs,3,2001,2001
LDCs,MOROCCO,3,2001,2001
ARGENTINA,MOROCCO,3,2001,2001
CANADA,RUSSIA,5,2001,2001
CANADA,EU,11,2001,2001
CANADA,NEW ZEALAND,4,2001,2001
CANADA,UMBRELLA GROUP,6,2001,2001
CANADA,SOUTH AFRICA,3,2001,2001
CANADA,CHINA,11,2001,2001
CANADA,G77,9,2001,2001
EU,RUSSIA,5,2001,2001
AUSTRALIA,RUSSIA,6,2001,2001
NEW ZEALAND,RUSSIA,2,2001,2001
RUSSIA,UMBRELLA GROUP,4,2001,2001
RUSSIA,SOUTH AFRICA,1,2001,2001
CHINA,RUSSIA,6,2001,2001
RUSSIA,SWITZERLAND,1,2001,2001
NEW ZELAND,RUSSIA,2,2001,2001
G77,RUSSIA,5,2001,2001
JAPAN,RUSSIA,6,2001,2001
AUSTRALIA,EU,11,2001,2001
EU,NEW ZEALAND,4,2001,2001
EU,UMBRELLA GROUP,7,2001,2001
EU,SOUTH AFRICA,3,2001,2001
CHINA,EU,15,2001,2001
EU,SWITZERLAND,7,2001,2001
EU,NEW ZELAND,4,2001,2001
EU,G77,13,2001,2001
EU,JAPAN,13,2001,2001
AUSTRALIA,NEW ZEALAND,4,2001,2001
AUSTRALIA,UMBRELLA GROUP,5,2001,2001
AUSTRALIA,SOUTH AFRICA,2,2001,2001
AUSTRALIA,CHINA,12,2001,2001
AUSTRALIA,G77,10,2001,2001
NEW ZEALAND,UMBRELLA GROUP,3,2001,2001
NEW ZEALAND,SOUTH AFRICA,2,2001,2001
CHINA,NEW ZEALAND,5,2001,2001
NEW ZEALAND,SWITZERLAND,3,2001,2001
NEW ZEALAND,NEW ZELAND,5,2001,2001
G77,NEW ZEALAND,4,2001,2001
JAPAN,NEW ZEALAND,4,2001,2001
SOUTH AFRICA,UMBRELLA GROUP,2,2001,2001
CHINA,UMBRELLA GROUP,8,2001,2001
SWITZERLAND,UMBRELLA GROUP,4,2001,2001
NEW ZELAND,UMBRELLA GROUP,3,2001,2001
G77,UMBRELLA GROUP,8,2001,2001
JAPAN,UMBRELLA GROUP,6,2001,2001
CHINA,SOUTH AFRICA,4,2001,2001
SOUTH AFRICA,SWITZERLAND,3,2001,2001
NEW ZELAND,SOUTH AFRICA,2,2001,2001
G77,SOUTH AFRICA,3,2001,2001
JAPAN,SOUTH AFRICA,2,2001,2001
CHINA,SWITZERLAND,8,2001,2001
CHINA,NEW ZELAND,5,2001,2001
CHINA,G77,18,2001,2001
CHINA,JAPAN,11,2001,2001
G77,SWITZERLAND,8,2001,2001
G77,NEW ZELAND,4,2001,2001
G77,JAPAN,10,2001,2001
ARGENTINA,GERMANY,2,2001,2001
GERMANY,ROMANIA,1,2001,2001
ARGENTINA,JAPAN,5,2001,2001
ARGENTINA,ROMANIA,1,2001,2001
JAPAN,ROMANIA,1,2001,2001
EU,LDCs,5,2001,2001
IRAN,LDCs,2,2001,2001
AUSTRALIA,LDCs,2,2001,2001
BELGIUM,LDCs,1,2001,2001
BURKINA FASO,LDCs,1,2001,2001
CHINA,LDCs,5,2001,2001
LDCs,SWITZERLAND,4,2001,2001
G77,LDCs,4,2001,2001
JAPAN,LDCs,3,2001,2001
EU,IRAN,1,2001,2001
ARGENTINA,EU,5,2001,2001
BELGIUM,EU,1,2001,2001
BURKINA FASO,EU,1,2001,2001
EU,MOROCCO,2,2001,2001
AUSTRALIA,IRAN,1,2001,2001
ARGENTINA,IRAN,1,2001,2001
BELGIUM,IRAN,1,2001,2001
BURKINA FASO,IRAN,1,2001,2001
IRAN,MOROCCO,1,2001,2001
CHINA,IRAN,2,2001,2001
IRAN,SWITZERLAND,2,2001,2001
G77,IRAN,2,2001,2001
IRAN,JAPAN,1,2001,2001
ARGENTINA,AUSTRALIA,4,2001,2001
AUSTRALIA,BELGIUM,1,2001,2001
AUSTRALIA,BURKINA FASO,1,2001,2001
AUSTRALIA,MOROCCO,2,2001,2001
ARGENTINA,BELGIUM,1,2001,2001
ARGENTINA,BURKINA FASO,1,2001,2001
ARGENTINA,CHINA,4,2001,2001
ARGENTINA,SWITZERLAND,2,2001,2001
ARGENTINA,G77,4,2001,2001
BELGIUM,BURKINA FASO,1,2001,2001
BELGIUM,MOROCCO,1,2001,2001
BELGIUM,CHINA,1,2001,2001
BELGIUM,SWITZERLAND,1,2001,2001
BELGIUM,G77,1,2001,2001
BELGIUM,JAPAN,1,2001,2001
BURKINA FASO,MOROCCO,1,2001,2001
BURKINA FASO,CHINA,1,2001,2001
BURKINA FASO,SWITZERLAND,1,2001,2001
BURKINA FASO,G77,1,2001,2001
BURKINA FASO,JAPAN,1,2001,2001
CHINA,MOROCCO,2,2001,2001
MOROCCO,SWITZERLAND,1,2001,2001
G77,MOROCCO,2,2001,2001
JAPAN,MOROCCO,2,2001,2001
ICELAND,INDIA,1,2001,2001
INDIA,PAPUA NEW GUINEA,1,2001,2001
ARGENTINA,INDIA,1,2001,2001
INDIA,NIGERIA,1,2001,2001
GERMANY,INDIA,1,2001,2001
INDIA,PANAMA,1,2001,2001
INDIA,SLOVENIA,1,2001,2001
INDIA,QATAR,1,2001,2001
INDIA,RUSSIA,1,2001,2001
ICELAND,PAPUA NEW GUINEA,1,2001,2001
ARGENTINA,ICELAND,1,2001,2001
ICELAND,NIGERIA,1,2001,2001
GERMANY,ICELAND,1,2001,2001
ICELAND,PANAMA,1,2001,2001
ICELAND,SLOVENIA,1,2001,2001
ICELAND,QATAR,1,2001,2001
ICELAND,RUSSIA,1,2001,2001
ARGENTINA,PAPUA NEW GUINEA,1,2001,2001
NIGERIA,PAPUA NEW GUINEA,1,2001,2001
GERMANY,PAPUA NEW GUINEA,1,2001,2001
PANAMA,PAPUA NEW GUINEA,1,2001,2001
PAPUA NEW GUINEA,SLOVENIA,1,2001,2001
PAPUA NEW GUINEA,QATAR,1,2001,2001
PAPUA NEW GUINEA,RUSSIA,1,2001,2001
ARGENTINA,NIGERIA,2,2001,2001
ARGENTINA,PANAMA,1,2001,2001
ARGENTINA,SLOVENIA,1,2001,2001
ARGENTINA,QATAR,1,2001,2001
ARGENTINA,RUSSIA,4,2001,2001
GERMANY,NIGERIA,1,2001,2001
NIGERIA,PANAMA,1,2001,2001
NIGERIA,SLOVENIA,1,2001,2001
NIGERIA,QATAR,1,2001,2001
NIGERIA,RUSSIA,1,2001,2001
GERMANY,PANAMA,1,2001,2001
GERMANY,SLOVENIA,1,2001,2001
GERMANY,QATAR,1,2001,2001
GERMANY,RUSSIA,1,2001,2001
PANAMA,SLOVENIA,1,2001,2001
PANAMA,QATAR,1,2001,2001
PANAMA,RUSSIA,1,2001,2001
QATAR,SLOVENIA,1,2001,2001
RUSSIA,SLOVENIA,1,2001,2001
QATAR,RUSSIA,1,2001,2001
BRAZIL,EU,2,2001,2001
AUSTRALIA,BRAZIL,2,2001,2001
BRAZIL,NEW ZEALAND,2,2001,2001
BRAZIL,NORWAY,1,2001,2001
BRAZIL,SOUTH AFRICA,1,2001,2001
BRAZIL,CHINA,3,2001,2001
BRAZIL,NEW ZELAND,2,2001,2001
BRAZIL,G77,3,2001,2001
BRAZIL,JAPAN,2,2001,2001
EU,NORWAY,5,2001,2001
NEW ZEALAND,NORWAY,2,2001,2001
NORWAY,SOUTH AFRICA,2,2001,2001
CHINA,NORWAY,5,2001,2001
G77,NORWAY,4,2001,2001
EU,USA,4,2001,2001
CHINA,USA,6,2001,2001
G77,USA,4,2001,2001
CROATIA,RUSSIA,1,2001,2001
CROATIA,EU,2,2001,2001
ARGENTINA,CROATIA,1,2001,2001
CROATIA,UMBRELLA GROUP,1,2001,2001
CHINA,CROATIA,2,2001,2001
CROATIA,MALAYSIA,1,2001,2001
CROATIA,G77,1,2001,2001
MALAYSIA,RUSSIA,2,2001,2001
EU,MALAYSIA,5,2001,2001
ARGENTINA,UMBRELLA GROUP,2,2001,2001
ARGENTINA,MALAYSIA,2,2001,2001
MALAYSIA,UMBRELLA GROUP,1,2001,2001
CHINA,MALAYSIA,6,2001,2001
G77,MALAYSIA,4,2001,2001
AOSIS,CANADA,4,2001,2001
AOSIS,EU,3,2001,2001
AOSIS,AUSTRALIA,3,2001,2001
AOSIS,NEW ZEALAND,3,2001,2001
AOSIS,UMBRELLA GROUP,2,2001,2001
AOSIS,CHINA,4,2001,2001
AOSIS,SWITZERLAND,3,2001,2001
AOSIS,NEW ZELAND,3,2001,2001
AOSIS,G77,3,2001,2001
AOSIS,JAPAN,3,2001,2001
NORWAY,UMBRELLA GROUP,1,2001,2001
BRAZIL,CANADA,2,2001,2001
BRAZIL,RUSSIA,1,2001,2001
BRAZIL,UMBRELLA GROUP,2,2001,2001
CANADA,SAUDI ARABIA,4,2001,2001
CANADA,CENTRAL AFRICAN REPUBLIC,1,2001,2001
CANADA,POLAND,1,2001,2001
CENTRAL AFRICAN REPUBLIC,SAUDI ARABIA,1,2001,2001
SAUDI ARABIA,SWITZERLAND,2,2001,2001
POLAND,SAUDI ARABIA,1,2001,2001
CENTRAL AFRICAN REPUBLIC,SWITZERLAND,1,2001,2001
CENTRAL AFRICAN REPUBLIC,POLAND,1,2001,2001
POLAND,SWITZERLAND,1,2001,2001
SOUTH AFRICA,SWEDEN,1,2001,2001
SOUTH AFRICA,USA,2,2001,2001
CANADA,ICELAND,1,2001,2001
CANADA,KUWAIT,3,2001,2001
CANADA,MALAYSIA,4,2001,2001
EU,SAUDI ARABIA,3,2001,2001
ICELAND,SAUDI ARABIA,1,2001,2001
AOSIS,SAUDI ARABIA,2,2001,2001
AUSTRALIA,SAUDI ARABIA,2,2001,2001
NORWAY,SAUDI ARABIA,2,2001,2001
KUWAIT,SAUDI ARABIA,2,2001,2001
CHINA,SAUDI ARABIA,2,2001,2001
MALAYSIA,SAUDI ARABIA,2,2001,2001
G77,SAUDI ARABIA,1,2001,2001
JAPAN,SAUDI ARABIA,3,2001,2001
EU,ICELAND,1,2001,2001
EU,KUWAIT,2,2001,2001
AOSIS,ICELAND,1,2001,2001
AUSTRALIA,ICELAND,1,2001,2001
ICELAND,NORWAY,1,2001,2001
ICELAND,KUWAIT,1,2001,2001
CHINA,ICELAND,1,2001,2001
ICELAND,MALAYSIA,1,2001,2001
ICELAND,SWITZERLAND,1,2001,2001
G77,ICELAND,1,2001,2001
ICELAND,JAPAN,1,2001,2001
AOSIS,NORWAY,2,2001,2001
AOSIS,KUWAIT,2,2001,2001
AOSIS,MALAYSIA,2,2001,2001
AUSTRALIA,KUWAIT,1,2001,2001
AUSTRALIA,MALAYSIA,4,2001,2001
KUWAIT,NORWAY,1,2001,2001
MALAYSIA,NORWAY,3,2001,2001
CHINA,KUWAIT,2,2001,2001
KUWAIT,MALAYSIA,1,2001,2001
KUWAIT,SWITZERLAND,2,2001,2001
G77,KUWAIT,2,2001,2001
JAPAN,KUWAIT,2,2001,2001
MALAYSIA,SWITZERLAND,3,2001,2001
JAPAN,MALAYSIA,2,2001,2001
CANADA,LDCs,3,2001,2001
CANADA,UGANDA,1,2001,2001
ARGENTINA,CANADA,3,2001,2001
CANADA,KENYA,2,2001,2001
LDCs,UGANDA,1,2001,2001
KENYA,LDCs,2,2001,2001
LDCs,USA,4,2001,2001
LDCs,MALAYSIA,1,2001,2001
EU,UGANDA,1,2001,2001
EU,KENYA,2,2001,2001
AUSTRALIA,UGANDA,1,2001,2001
AUSTRALIA,KENYA,1,2001,2001
ARGENTINA,UGANDA,1,2001,2001
KENYA,UGANDA,1,2001,2001
UGANDA,USA,1,2001,2001
CHINA,UGANDA,1,2001,2001
MALAYSIA,UGANDA,1,2001,2001
SWITZERLAND,UGANDA,1,2001,2001
G77,UGANDA,1,2001,2001
ARGENTINA,KENYA,1,2001,2001
ARGENTINA,USA,1,2001,2001
KENYA,USA,1,2001,2001
CHINA,KENYA,2,2001,2001
KENYA,MALAYSIA,1,2001,2001
KENYA,SWITZERLAND,1,2001,2001
